id,prd,prc,bgn,min,max,cnt,cum,code,traded_at,created_at,updated_at
2635666,1,1975,1975,1975,1975,0,160035,001020,"2021-10-15 14:14:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635665,1,1975,1975,1975,1975,0,160035,001020,"2021-10-15 14:15:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635664,1,1975,1975,1975,1975,0,160035,001020,"2021-10-15 14:16:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635663,1,1975,1970,1970,1975,1110,161145,001020,"2021-10-15 14:17:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635662,1,1975,1975,1975,1975,98,161243,001020,"2021-10-15 14:18:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635661,1,1975,1975,1975,1975,50,161293,001020,"2021-10-15 14:19:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635660,1,1975,1975,1975,1975,206,161499,001020,"2021-10-15 14:20:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635659,1,1980,1975,1975,1980,146,161645,001020,"2021-10-15 14:21:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635658,1,1980,1980,1980,1980,0,161645,001020,"2021-10-15 14:22:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635657,1,1980,1980,1980,1980,300,161945,001020,"2021-10-15 14:23:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635656,1,1980,1980,1980,1980,146,162091,001020,"2021-10-15 14:24:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635655,1,1970,1975,1970,1975,4,162095,001020,"2021-10-15 14:25:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635654,1,1980,1980,1980,1980,1,162096,001020,"2021-10-15 14:26:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635653,1,1970,1970,1970,1970,2,162098,001020,"2021-10-15 14:27:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635652,1,1980,1980,1980,1980,1,162099,001020,"2021-10-15 14:28:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635651,1,1980,1980,1980,1980,25,162124,001020,"2021-10-15 14:29:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635650,1,1980,1980,1980,1980,0,162124,001020,"2021-10-15 14:30:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635649,1,1980,1975,1975,1980,10,162134,001020,"2021-10-15 14:31:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635648,1,1975,1980,1975,1980,932,163066,001020,"2021-10-15 14:32:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635647,1,1975,1975,1975,1975,0,163066,001020,"2021-10-15 14:33:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635646,1,1980,1975,1975,1980,31,163097,001020,"2021-10-15 14:34:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635645,1,1980,1980,1980,1980,0,163097,001020,"2021-10-15 14:35:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635644,1,1980,1980,1980,1980,0,163097,001020,"2021-10-15 14:36:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635643,1,1980,1980,1980,1980,100,163197,001020,"2021-10-15 14:37:00","2022-11-14 04:07:16","2022-11-14 04:07:16"
2635642,1,1970,1975,1970,1975,985,164182,001020,"2021-10-15 14:38:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635641,1,1975,1970,1970,1975,251,164433,001020,"2021-10-15 14:39:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635640,1,1980,1970,1970,1980,13,164446,001020,"2021-10-15 14:40:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635639,1,1980,1980,1980,1980,0,164446,001020,"2021-10-15 14:41:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635638,1,1970,1970,1970,1970,98,164544,001020,"2021-10-15 14:42:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635637,1,1970,1970,1970,1970,100,164644,001020,"2021-10-15 14:43:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635636,1,1975,1975,1975,1975,1,164645,001020,"2021-10-15 14:44:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635635,1,1970,1970,1970,1970,629,165274,001020,"2021-10-15 14:45:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635634,1,1970,1970,1970,1970,15,165289,001020,"2021-10-15 14:46:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635633,1,1970,1970,1970,1970,0,165289,001020,"2021-10-15 14:47:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635632,1,1970,1970,1970,1970,1471,166760,001020,"2021-10-15 14:48:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635631,1,1980,1975,1975,1980,175,166935,001020,"2021-10-15 14:49:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635630,1,1980,1980,1980,1980,0,166935,001020,"2021-10-15 14:50:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635629,1,1980,1980,1980,1980,0,166935,001020,"2021-10-15 14:51:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635628,1,1980,1980,1980,1980,1,166936,001020,"2021-10-15 14:52:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635627,1,1980,1980,1980,1980,0,166936,001020,"2021-10-15 14:53:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635626,1,1980,1980,1980,1980,0,166936,001020,"2021-10-15 14:54:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635625,1,1980,1980,1980,1980,250,167186,001020,"2021-10-15 14:55:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635624,1,1980,1975,1975,1980,179,167365,001020,"2021-10-15 14:56:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635623,1,1975,1975,1975,1975,5,167370,001020,"2021-10-15 14:57:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635622,1,1975,1975,1975,1975,7,167377,001020,"2021-10-15 14:58:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635621,1,1975,1975,1975,1975,0,167377,001020,"2021-10-15 14:59:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
2635620,1,1975,1975,1975,1975,10,167387,001020,"2021-10-15 15:00:00","2022-11-14 04:07:15","2022-11-14 04:07:15"
